WKT,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,field_1,WKT,ntacode,ntaname,shape_area,shape_leng,CRIME_CNT,FELONY_CNT
"MULTIPOLYGON (((-73.959977 40.635568,-73.959525 40.635786,-73.9584 40.636327,-73.958198 40.635289,-73.957753 40.632903,-73.957299 40.630512,-73.957124 40.629586,-73.956847 40.62812,-73.958053 40.627972,-73.958994 40.627886,-73.959268 40.629354,-73.959445 40.630277,-73.959898 40.632668,-73.960409 40.63536,-73.959977 40.635568)))","36","047","076400","36047076400","764",Census Tract 764,G5020,S,"161588","0","+40.6319262","-073.9586448","2","MULTIPOLYGON (((-73.9587078982297 40.6503872737826,-73.9584466873882 40.6493171035738,-73.9582608207769 40.6485327450313,-73.9581500358054 40.6477676736914,-73.9581406844516 40.647503403583,-73.9581067221941 40.6465180093582,-73.9580366449207 40.6453025009718,-73.9580217647043 40.6450699623208,-73.9579776468292 40.644576256019,-73.9579187373542 40.6441432650911,-73.9578939442657 40.6440155620292,-73.9576364464223 40.6426894994635,-73.9574635987088 40.6423716697763,-73.9570703102166 40.6419606719076,-73.9557159997168 40.6405825262734,-73.955638206877 40.6405039261158,-73.9547676325621 40.6396244468656,-73.9542735840813 40.6391155391962,-73.9540435859013 40.6388775491902,-73.9537485377847 40.6385863375855,-73.9536000471938 40.63842234745,-73.9530769985017 40.6384462613172,-73.9521385225578 40.6384434964656,-73.9511631118347 40.6384481833957,-73.9501736152606 40.6385105969903,-73.9492329569707 40.6385476733983,-73.9482649959091 40.6386071897065,-73.9471515025586 40.6386764063617,-73.9463815027999 40.6387262504835,-73.9453727242415 40.6387869552437,-73.9451233512812 40.6364482799813,-73.9448804281905 40.634176954495,-73.9446288542599 40.6318377346321,-73.9456175471169 40.6317774303122,-73.9464796178489 40.6317081621807,-73.9455109552195 40.6307914829013,-73.9448081607081 40.6301271666631,-73.9445399510192 40.6298665627084,-73.9441553525587 40.6295082847054,-73.9444678411649 40.6294800515112,-73.9454005321308 40.6293778123556,-73.9463262223446 40.629276642256,-73.9473267222654 40.6291665672097,-73.9483238626224 40.629056660533,-73.9492522983363 40.6289547653265,-73.9501765695053 40.6288527720281,-73.9511064192034 40.6287504670945,-73.952069018096 40.6286457810147,-73.9530313310014 40.6285401150927,-73.9539598341841 40.628439389614,-73.9548849915693 40.6283355483374,-73.9558120719495 40.628233491907,-73.9568469728059 40.628119879054,-73.9580529314662 40.627971118632,-73.9589941629721 40.6278855945431,-73.9599556512184 40.6277786725406,-73.9601477349386 40.628915185417,-73.9602256005791 40.6292545012971,-73.9602490292054 40.6293706218324,-73.9602585507675 40.6294182625656,-73.9604073434205 40.6301625305762,-73.9604628063971 40.6301556612194,-73.9613692159319 40.6300583882624,-73.9616363994038 40.6300222230184,-73.9618209984908 40.6300048774018,-73.9619745428316 40.629995041583,-73.9623259936459 40.6299687167376,-73.9632214934303 40.6298410610368,-73.9641486290121 40.6297389655614,-73.9650807282894 40.6296546755949,-73.9660819135987 40.6295427068263,-73.967076569313 40.6294346816481,-73.9680008440299 40.6293330582151,-73.9689291589012 40.6292316256248,-73.9700010976348 40.629113473756,-73.9710923232896 40.6289661406242,-73.9713662215702 40.6289291627159,-73.9712075052421 40.6280897121977,-73.9711142195118 40.6275858836845,-73.9709212626878 40.6265699855055,-73.9710816033804 40.6265537088208,-73.9711920984382 40.6265426969224,-73.9722989484369 40.6264311681619,-73.9732200100102 40.6263185425853,-73.9741491151299 40.6262148978449,-73.9750761126421 40.6261137671156,-73.9756358092847 40.6260352087436,-73.9762345368275 40.6259763507302,-73.9764497044158 40.627008255473,-73.9765146210018 40.6272944904939,-73.9765777568915 40.627573186819,-73.9766960437191 40.6283545642088,-73.9768496430902 40.6290885814784,-73.9769984892819 40.6298714961254,-73.9771651199467 40.6307466541293,-73.9760493565738 40.6312759056468,-73.9751714628359 40.6316885807631,-73.974318834604 40.6320905741887,-73.9731961344851 40.6326205889795,-73.9727806641722 40.6328234711817,-73.9724148165127 40.6329938342684,-73.9723112916953 40.6330419145453,-73.9721614595897 40.6331116213496,-73.971904270823 40.6332300941374,-73.9708756766465 40.6337195133143,-73.9698686933957 40.6341946745981,-73.9702903622892 40.6364063414182,-73.9693596579131 40.6365055501492,-73.968038684878 40.6366509854364,-73.968223433854 40.6372969064419,-73.9687221844786 40.6390185382492,-73.9687909917334 40.6392559332214,-73.9689146105842 40.6397571597541,-73.969399031316 40.6413824457158,-73.9694846813792 40.6416898965315,-73.9696861180754 40.6423560097723,-73.9698846473775 40.6430302975693,-73.9700889772709 40.6437458395069,-73.9703167698547 40.6445379413464,-73.9705455439065 40.6453166681214,-73.9707697614924 40.6461109073432,-73.9708411372968 40.6463785710723,-73.9712103896698 40.6476201544838,-73.9713963168818 40.6482577856115,-73.9706987566701 40.6485021004598,-73.9699850072599 40.6487749350721,-73.9696717366338 40.6488979355834,-73.9687936719819 40.6492482638286,-73.9679094838856 40.6495993742161,-73.9670280922758 40.6499472742833,-73.9661450332678 40.6502976796829,-73.9652628191503 40.6506424500996,-73.9646543863073 40.6508877284586,-73.9652410351089 40.6517420474753,-73.9657512145337 40.6524992295853,-73.9662132195925 40.6531894050491,-73.9641466633954 40.6539949723504,-73.961880864398 40.6548811920522,-73.9615646142233 40.6550041171529,-73.9606980937955 40.6553409246805,-73.959861031791 40.6556347894396,-73.9596966586303 40.6548392152288,-73.9594518386373 40.6535753888211,-73.9593292647019 40.6529281792143,-73.9591500103928 40.6521445577112,-73.9589252726127 40.6512115500978,-73.9587078982297 40.6503872737826)))",BK42,Flatbush,"45254807.5576","38737.8532129","5","4"
"MULTIPOLYGON (((-73.965468 40.64672,-73.964535 40.646819,-73.964903 40.648721,-73.963984 40.649085,-73.963331 40.649339,-73.963075 40.64944,-73.962876 40.648402,-73.961935 40.648511,-73.961672 40.647115,-73.961214 40.644723,-73.962162 40.644617,-73.963125 40.644512,-73.964087 40.644407,-73.964623 40.644342,-73.965012 40.644302,-73.965468 40.64672)))","36","047","051200","36047051200","512",Census Tract 512,G5020,S,"139992","0","+40.6465522","-073.9633627","2","MULTIPOLYGON (((-73.9587078982297 40.6503872737826,-73.9584466873882 40.6493171035738,-73.9582608207769 40.6485327450313,-73.9581500358054 40.6477676736914,-73.9581406844516 40.647503403583,-73.9581067221941 40.6465180093582,-73.9580366449207 40.6453025009718,-73.9580217647043 40.6450699623208,-73.9579776468292 40.644576256019,-73.9579187373542 40.6441432650911,-73.9578939442657 40.6440155620292,-73.9576364464223 40.6426894994635,-73.9574635987088 40.6423716697763,-73.9570703102166 40.6419606719076,-73.9557159997168 40.6405825262734,-73.955638206877 40.6405039261158,-73.9547676325621 40.6396244468656,-73.9542735840813 40.6391155391962,-73.9540435859013 40.6388775491902,-73.9537485377847 40.6385863375855,-73.9536000471938 40.63842234745,-73.9530769985017 40.6384462613172,-73.9521385225578 40.6384434964656,-73.9511631118347 40.6384481833957,-73.9501736152606 40.6385105969903,-73.9492329569707 40.6385476733983,-73.9482649959091 40.6386071897065,-73.9471515025586 40.6386764063617,-73.9463815027999 40.6387262504835,-73.9453727242415 40.6387869552437,-73.9451233512812 40.6364482799813,-73.9448804281905 40.634176954495,-73.9446288542599 40.6318377346321,-73.9456175471169 40.6317774303122,-73.9464796178489 40.6317081621807,-73.9455109552195 40.6307914829013,-73.9448081607081 40.6301271666631,-73.9445399510192 40.6298665627084,-73.9441553525587 40.6295082847054,-73.9444678411649 40.6294800515112,-73.9454005321308 40.6293778123556,-73.9463262223446 40.629276642256,-73.9473267222654 40.6291665672097,-73.9483238626224 40.629056660533,-73.9492522983363 40.6289547653265,-73.9501765695053 40.6288527720281,-73.9511064192034 40.6287504670945,-73.952069018096 40.6286457810147,-73.9530313310014 40.6285401150927,-73.9539598341841 40.628439389614,-73.9548849915693 40.6283355483374,-73.9558120719495 40.628233491907,-73.9568469728059 40.628119879054,-73.9580529314662 40.627971118632,-73.9589941629721 40.6278855945431,-73.9599556512184 40.6277786725406,-73.9601477349386 40.628915185417,-73.9602256005791 40.6292545012971,-73.9602490292054 40.6293706218324,-73.9602585507675 40.6294182625656,-73.9604073434205 40.6301625305762,-73.9604628063971 40.6301556612194,-73.9613692159319 40.6300583882624,-73.9616363994038 40.6300222230184,-73.9618209984908 40.6300048774018,-73.9619745428316 40.629995041583,-73.9623259936459 40.6299687167376,-73.9632214934303 40.6298410610368,-73.9641486290121 40.6297389655614,-73.9650807282894 40.6296546755949,-73.9660819135987 40.6295427068263,-73.967076569313 40.6294346816481,-73.9680008440299 40.6293330582151,-73.9689291589012 40.6292316256248,-73.9700010976348 40.629113473756,-73.9710923232896 40.6289661406242,-73.9713662215702 40.6289291627159,-73.9712075052421 40.6280897121977,-73.9711142195118 40.6275858836845,-73.9709212626878 40.6265699855055,-73.9710816033804 40.6265537088208,-73.9711920984382 40.6265426969224,-73.9722989484369 40.6264311681619,-73.9732200100102 40.6263185425853,-73.9741491151299 40.6262148978449,-73.9750761126421 40.6261137671156,-73.9756358092847 40.6260352087436,-73.9762345368275 40.6259763507302,-73.9764497044158 40.627008255473,-73.9765146210018 40.6272944904939,-73.9765777568915 40.627573186819,-73.9766960437191 40.6283545642088,-73.9768496430902 40.6290885814784,-73.9769984892819 40.6298714961254,-73.9771651199467 40.6307466541293,-73.9760493565738 40.6312759056468,-73.9751714628359 40.6316885807631,-73.974318834604 40.6320905741887,-73.9731961344851 40.6326205889795,-73.9727806641722 40.6328234711817,-73.9724148165127 40.6329938342684,-73.9723112916953 40.6330419145453,-73.9721614595897 40.6331116213496,-73.971904270823 40.6332300941374,-73.9708756766465 40.6337195133143,-73.9698686933957 40.6341946745981,-73.9702903622892 40.6364063414182,-73.9693596579131 40.6365055501492,-73.968038684878 40.6366509854364,-73.968223433854 40.6372969064419,-73.9687221844786 40.6390185382492,-73.9687909917334 40.6392559332214,-73.9689146105842 40.6397571597541,-73.969399031316 40.6413824457158,-73.9694846813792 40.6416898965315,-73.9696861180754 40.6423560097723,-73.9698846473775 40.6430302975693,-73.9700889772709 40.6437458395069,-73.9703167698547 40.6445379413464,-73.9705455439065 40.6453166681214,-73.9707697614924 40.6461109073432,-73.9708411372968 40.6463785710723,-73.9712103896698 40.6476201544838,-73.9713963168818 40.6482577856115,-73.9706987566701 40.6485021004598,-73.9699850072599 40.6487749350721,-73.9696717366338 40.6488979355834,-73.9687936719819 40.6492482638286,-73.9679094838856 40.6495993742161,-73.9670280922758 40.6499472742833,-73.9661450332678 40.6502976796829,-73.9652628191503 40.6506424500996,-73.9646543863073 40.6508877284586,-73.9652410351089 40.6517420474753,-73.9657512145337 40.6524992295853,-73.9662132195925 40.6531894050491,-73.9641466633954 40.6539949723504,-73.961880864398 40.6548811920522,-73.9615646142233 40.6550041171529,-73.9606980937955 40.6553409246805,-73.959861031791 40.6556347894396,-73.9596966586303 40.6548392152288,-73.9594518386373 40.6535753888211,-73.9593292647019 40.6529281792143,-73.9591500103928 40.6521445577112,-73.9589252726127 40.6512115500978,-73.9587078982297 40.6503872737826)))",BK42,Flatbush,"45254807.5576","38737.8532129","5","4"
"MULTIPOLYGON (((-73.964087 40.644407,-73.963125 40.644512,-73.962162 40.644617,-73.961214 40.644723,-73.960016 40.644853,-73.958979 40.644966,-73.958022 40.64507,-73.957978 40.644576,-73.957919 40.644143,-73.958753 40.643772,-73.959727 40.643332,-73.959377 40.641471,-73.960502 40.64094,-73.961386 40.640525,-73.962282 40.640101,-73.963186 40.639672,-73.963557 40.64161,-73.964087 40.644407)))","36","047","051400","36047051400","514",Census Tract 514,G5020,S,"181082","0","+40.6427917","-073.9614284","2","MULTIPOLYGON (((-73.9587078982297 40.6503872737826,-73.9584466873882 40.6493171035738,-73.9582608207769 40.6485327450313,-73.9581500358054 40.6477676736914,-73.9581406844516 40.647503403583,-73.9581067221941 40.6465180093582,-73.9580366449207 40.6453025009718,-73.9580217647043 40.6450699623208,-73.9579776468292 40.644576256019,-73.9579187373542 40.6441432650911,-73.9578939442657 40.6440155620292,-73.9576364464223 40.6426894994635,-73.9574635987088 40.6423716697763,-73.9570703102166 40.6419606719076,-73.9557159997168 40.6405825262734,-73.955638206877 40.6405039261158,-73.9547676325621 40.6396244468656,-73.9542735840813 40.6391155391962,-73.9540435859013 40.6388775491902,-73.9537485377847 40.6385863375855,-73.9536000471938 40.63842234745,-73.9530769985017 40.6384462613172,-73.9521385225578 40.6384434964656,-73.9511631118347 40.6384481833957,-73.9501736152606 40.6385105969903,-73.9492329569707 40.6385476733983,-73.9482649959091 40.6386071897065,-73.9471515025586 40.6386764063617,-73.9463815027999 40.6387262504835,-73.9453727242415 40.6387869552437,-73.9451233512812 40.6364482799813,-73.9448804281905 40.634176954495,-73.9446288542599 40.6318377346321,-73.9456175471169 40.6317774303122,-73.9464796178489 40.6317081621807,-73.9455109552195 40.6307914829013,-73.9448081607081 40.6301271666631,-73.9445399510192 40.6298665627084,-73.9441553525587 40.6295082847054,-73.9444678411649 40.6294800515112,-73.9454005321308 40.6293778123556,-73.9463262223446 40.629276642256,-73.9473267222654 40.6291665672097,-73.9483238626224 40.629056660533,-73.9492522983363 40.6289547653265,-73.9501765695053 40.6288527720281,-73.9511064192034 40.6287504670945,-73.952069018096 40.6286457810147,-73.9530313310014 40.6285401150927,-73.9539598341841 40.628439389614,-73.9548849915693 40.6283355483374,-73.9558120719495 40.628233491907,-73.9568469728059 40.628119879054,-73.9580529314662 40.627971118632,-73.9589941629721 40.6278855945431,-73.9599556512184 40.6277786725406,-73.9601477349386 40.628915185417,-73.9602256005791 40.6292545012971,-73.9602490292054 40.6293706218324,-73.9602585507675 40.6294182625656,-73.9604073434205 40.6301625305762,-73.9604628063971 40.6301556612194,-73.9613692159319 40.6300583882624,-73.9616363994038 40.6300222230184,-73.9618209984908 40.6300048774018,-73.9619745428316 40.629995041583,-73.9623259936459 40.6299687167376,-73.9632214934303 40.6298410610368,-73.9641486290121 40.6297389655614,-73.9650807282894 40.6296546755949,-73.9660819135987 40.6295427068263,-73.967076569313 40.6294346816481,-73.9680008440299 40.6293330582151,-73.9689291589012 40.6292316256248,-73.9700010976348 40.629113473756,-73.9710923232896 40.6289661406242,-73.9713662215702 40.6289291627159,-73.9712075052421 40.6280897121977,-73.9711142195118 40.6275858836845,-73.9709212626878 40.6265699855055,-73.9710816033804 40.6265537088208,-73.9711920984382 40.6265426969224,-73.9722989484369 40.6264311681619,-73.9732200100102 40.6263185425853,-73.9741491151299 40.6262148978449,-73.9750761126421 40.6261137671156,-73.9756358092847 40.6260352087436,-73.9762345368275 40.6259763507302,-73.9764497044158 40.627008255473,-73.9765146210018 40.6272944904939,-73.9765777568915 40.627573186819,-73.9766960437191 40.6283545642088,-73.9768496430902 40.6290885814784,-73.9769984892819 40.6298714961254,-73.9771651199467 40.6307466541293,-73.9760493565738 40.6312759056468,-73.9751714628359 40.6316885807631,-73.974318834604 40.6320905741887,-73.9731961344851 40.6326205889795,-73.9727806641722 40.6328234711817,-73.9724148165127 40.6329938342684,-73.9723112916953 40.6330419145453,-73.9721614595897 40.6331116213496,-73.971904270823 40.6332300941374,-73.9708756766465 40.6337195133143,-73.9698686933957 40.6341946745981,-73.9702903622892 40.6364063414182,-73.9693596579131 40.6365055501492,-73.968038684878 40.6366509854364,-73.968223433854 40.6372969064419,-73.9687221844786 40.6390185382492,-73.9687909917334 40.6392559332214,-73.9689146105842 40.6397571597541,-73.969399031316 40.6413824457158,-73.9694846813792 40.6416898965315,-73.9696861180754 40.6423560097723,-73.9698846473775 40.6430302975693,-73.9700889772709 40.6437458395069,-73.9703167698547 40.6445379413464,-73.9705455439065 40.6453166681214,-73.9707697614924 40.6461109073432,-73.9708411372968 40.6463785710723,-73.9712103896698 40.6476201544838,-73.9713963168818 40.6482577856115,-73.9706987566701 40.6485021004598,-73.9699850072599 40.6487749350721,-73.9696717366338 40.6488979355834,-73.9687936719819 40.6492482638286,-73.9679094838856 40.6495993742161,-73.9670280922758 40.6499472742833,-73.9661450332678 40.6502976796829,-73.9652628191503 40.6506424500996,-73.9646543863073 40.6508877284586,-73.9652410351089 40.6517420474753,-73.9657512145337 40.6524992295853,-73.9662132195925 40.6531894050491,-73.9641466633954 40.6539949723504,-73.961880864398 40.6548811920522,-73.9615646142233 40.6550041171529,-73.9606980937955 40.6553409246805,-73.959861031791 40.6556347894396,-73.9596966586303 40.6548392152288,-73.9594518386373 40.6535753888211,-73.9593292647019 40.6529281792143,-73.9591500103928 40.6521445577112,-73.9589252726127 40.6512115500978,-73.9587078982297 40.6503872737826)))",BK42,Flatbush,"45254807.5576","38737.8532129","5","4"
"MULTIPOLYGON (((-73.963186 40.639672,-73.962282 40.640101,-73.961386 40.640525,-73.960502 40.64094,-73.959377 40.641471,-73.958966 40.639305,-73.958674 40.637766,-73.9584 40.636327,-73.959525 40.635786,-73.959977 40.635568,-73.960409 40.63536,-73.961312 40.634926,-73.962203 40.6345,-73.96248 40.635933,-73.962781 40.637513,-73.963186 40.639672)))","36","047","051800","36047051800","518",Census Tract 518,G5020,S,"201332","0","+40.6379909","-073.9607951","2","MULTIPOLYGON (((-73.9587078982297 40.6503872737826,-73.9584466873882 40.6493171035738,-73.9582608207769 40.6485327450313,-73.9581500358054 40.6477676736914,-73.9581406844516 40.647503403583,-73.9581067221941 40.6465180093582,-73.9580366449207 40.6453025009718,-73.9580217647043 40.6450699623208,-73.9579776468292 40.644576256019,-73.9579187373542 40.6441432650911,-73.9578939442657 40.6440155620292,-73.9576364464223 40.6426894994635,-73.9574635987088 40.6423716697763,-73.9570703102166 40.6419606719076,-73.9557159997168 40.6405825262734,-73.955638206877 40.6405039261158,-73.9547676325621 40.6396244468656,-73.9542735840813 40.6391155391962,-73.9540435859013 40.6388775491902,-73.9537485377847 40.6385863375855,-73.9536000471938 40.63842234745,-73.9530769985017 40.6384462613172,-73.9521385225578 40.6384434964656,-73.9511631118347 40.6384481833957,-73.9501736152606 40.6385105969903,-73.9492329569707 40.6385476733983,-73.9482649959091 40.6386071897065,-73.9471515025586 40.6386764063617,-73.9463815027999 40.6387262504835,-73.9453727242415 40.6387869552437,-73.9451233512812 40.6364482799813,-73.9448804281905 40.634176954495,-73.9446288542599 40.6318377346321,-73.9456175471169 40.6317774303122,-73.9464796178489 40.6317081621807,-73.9455109552195 40.6307914829013,-73.9448081607081 40.6301271666631,-73.9445399510192 40.6298665627084,-73.9441553525587 40.6295082847054,-73.9444678411649 40.6294800515112,-73.9454005321308 40.6293778123556,-73.9463262223446 40.629276642256,-73.9473267222654 40.6291665672097,-73.9483238626224 40.629056660533,-73.9492522983363 40.6289547653265,-73.9501765695053 40.6288527720281,-73.9511064192034 40.6287504670945,-73.952069018096 40.6286457810147,-73.9530313310014 40.6285401150927,-73.9539598341841 40.628439389614,-73.9548849915693 40.6283355483374,-73.9558120719495 40.628233491907,-73.9568469728059 40.628119879054,-73.9580529314662 40.627971118632,-73.9589941629721 40.6278855945431,-73.9599556512184 40.6277786725406,-73.9601477349386 40.628915185417,-73.9602256005791 40.6292545012971,-73.9602490292054 40.6293706218324,-73.9602585507675 40.6294182625656,-73.9604073434205 40.6301625305762,-73.9604628063971 40.6301556612194,-73.9613692159319 40.6300583882624,-73.9616363994038 40.6300222230184,-73.9618209984908 40.6300048774018,-73.9619745428316 40.629995041583,-73.9623259936459 40.6299687167376,-73.9632214934303 40.6298410610368,-73.9641486290121 40.6297389655614,-73.9650807282894 40.6296546755949,-73.9660819135987 40.6295427068263,-73.967076569313 40.6294346816481,-73.9680008440299 40.6293330582151,-73.9689291589012 40.6292316256248,-73.9700010976348 40.629113473756,-73.9710923232896 40.6289661406242,-73.9713662215702 40.6289291627159,-73.9712075052421 40.6280897121977,-73.9711142195118 40.6275858836845,-73.9709212626878 40.6265699855055,-73.9710816033804 40.6265537088208,-73.9711920984382 40.6265426969224,-73.9722989484369 40.6264311681619,-73.9732200100102 40.6263185425853,-73.9741491151299 40.6262148978449,-73.9750761126421 40.6261137671156,-73.9756358092847 40.6260352087436,-73.9762345368275 40.6259763507302,-73.9764497044158 40.627008255473,-73.9765146210018 40.6272944904939,-73.9765777568915 40.627573186819,-73.9766960437191 40.6283545642088,-73.9768496430902 40.6290885814784,-73.9769984892819 40.6298714961254,-73.9771651199467 40.6307466541293,-73.9760493565738 40.6312759056468,-73.9751714628359 40.6316885807631,-73.974318834604 40.6320905741887,-73.9731961344851 40.6326205889795,-73.9727806641722 40.6328234711817,-73.9724148165127 40.6329938342684,-73.9723112916953 40.6330419145453,-73.9721614595897 40.6331116213496,-73.971904270823 40.6332300941374,-73.9708756766465 40.6337195133143,-73.9698686933957 40.6341946745981,-73.9702903622892 40.6364063414182,-73.9693596579131 40.6365055501492,-73.968038684878 40.6366509854364,-73.968223433854 40.6372969064419,-73.9687221844786 40.6390185382492,-73.9687909917334 40.6392559332214,-73.9689146105842 40.6397571597541,-73.969399031316 40.6413824457158,-73.9694846813792 40.6416898965315,-73.9696861180754 40.6423560097723,-73.9698846473775 40.6430302975693,-73.9700889772709 40.6437458395069,-73.9703167698547 40.6445379413464,-73.9705455439065 40.6453166681214,-73.9707697614924 40.6461109073432,-73.9708411372968 40.6463785710723,-73.9712103896698 40.6476201544838,-73.9713963168818 40.6482577856115,-73.9706987566701 40.6485021004598,-73.9699850072599 40.6487749350721,-73.9696717366338 40.6488979355834,-73.9687936719819 40.6492482638286,-73.9679094838856 40.6495993742161,-73.9670280922758 40.6499472742833,-73.9661450332678 40.6502976796829,-73.9652628191503 40.6506424500996,-73.9646543863073 40.6508877284586,-73.9652410351089 40.6517420474753,-73.9657512145337 40.6524992295853,-73.9662132195925 40.6531894050491,-73.9641466633954 40.6539949723504,-73.961880864398 40.6548811920522,-73.9615646142233 40.6550041171529,-73.9606980937955 40.6553409246805,-73.959861031791 40.6556347894396,-73.9596966586303 40.6548392152288,-73.9594518386373 40.6535753888211,-73.9593292647019 40.6529281792143,-73.9591500103928 40.6521445577112,-73.9589252726127 40.6512115500978,-73.9587078982297 40.6503872737826)))",BK42,Flatbush,"45254807.5576","38737.8532129","5","4"
"MULTIPOLYGON (((-73.966174 40.640431,-73.965301 40.640823,-73.96443 40.641214,-73.964037 40.641389,-73.963557 40.64161,-73.963186 40.639672,-73.962781 40.637513,-73.96248 40.635933,-73.962203 40.6345,-73.962643 40.634288,-73.963105 40.634065,-73.963946 40.633662,-73.964805 40.633249,-73.965082 40.634683,-73.965382 40.636279,-73.965792 40.638441,-73.966174 40.640431)))","36","047","052000","36047052000","520",Census Tract 520,G5020,S,"190572","0","+40.6374454","-073.9641875","2","MULTIPOLYGON (((-73.9587078982297 40.6503872737826,-73.9584466873882 40.6493171035738,-73.9582608207769 40.6485327450313,-73.9581500358054 40.6477676736914,-73.9581406844516 40.647503403583,-73.9581067221941 40.6465180093582,-73.9580366449207 40.6453025009718,-73.9580217647043 40.6450699623208,-73.9579776468292 40.644576256019,-73.9579187373542 40.6441432650911,-73.9578939442657 40.6440155620292,-73.9576364464223 40.6426894994635,-73.9574635987088 40.6423716697763,-73.9570703102166 40.6419606719076,-73.9557159997168 40.6405825262734,-73.955638206877 40.6405039261158,-73.9547676325621 40.6396244468656,-73.9542735840813 40.6391155391962,-73.9540435859013 40.6388775491902,-73.9537485377847 40.6385863375855,-73.9536000471938 40.63842234745,-73.9530769985017 40.6384462613172,-73.9521385225578 40.6384434964656,-73.9511631118347 40.6384481833957,-73.9501736152606 40.6385105969903,-73.9492329569707 40.6385476733983,-73.9482649959091 40.6386071897065,-73.9471515025586 40.6386764063617,-73.9463815027999 40.6387262504835,-73.9453727242415 40.6387869552437,-73.9451233512812 40.6364482799813,-73.9448804281905 40.634176954495,-73.9446288542599 40.6318377346321,-73.9456175471169 40.6317774303122,-73.9464796178489 40.6317081621807,-73.9455109552195 40.6307914829013,-73.9448081607081 40.6301271666631,-73.9445399510192 40.6298665627084,-73.9441553525587 40.6295082847054,-73.9444678411649 40.6294800515112,-73.9454005321308 40.6293778123556,-73.9463262223446 40.629276642256,-73.9473267222654 40.6291665672097,-73.9483238626224 40.629056660533,-73.9492522983363 40.6289547653265,-73.9501765695053 40.6288527720281,-73.9511064192034 40.6287504670945,-73.952069018096 40.6286457810147,-73.9530313310014 40.6285401150927,-73.9539598341841 40.628439389614,-73.9548849915693 40.6283355483374,-73.9558120719495 40.628233491907,-73.9568469728059 40.628119879054,-73.9580529314662 40.627971118632,-73.9589941629721 40.6278855945431,-73.9599556512184 40.6277786725406,-73.9601477349386 40.628915185417,-73.9602256005791 40.6292545012971,-73.9602490292054 40.6293706218324,-73.9602585507675 40.6294182625656,-73.9604073434205 40.6301625305762,-73.9604628063971 40.6301556612194,-73.9613692159319 40.6300583882624,-73.9616363994038 40.6300222230184,-73.9618209984908 40.6300048774018,-73.9619745428316 40.629995041583,-73.9623259936459 40.6299687167376,-73.9632214934303 40.6298410610368,-73.9641486290121 40.6297389655614,-73.9650807282894 40.6296546755949,-73.9660819135987 40.6295427068263,-73.967076569313 40.6294346816481,-73.9680008440299 40.6293330582151,-73.9689291589012 40.6292316256248,-73.9700010976348 40.629113473756,-73.9710923232896 40.6289661406242,-73.9713662215702 40.6289291627159,-73.9712075052421 40.6280897121977,-73.9711142195118 40.6275858836845,-73.9709212626878 40.6265699855055,-73.9710816033804 40.6265537088208,-73.9711920984382 40.6265426969224,-73.9722989484369 40.6264311681619,-73.9732200100102 40.6263185425853,-73.9741491151299 40.6262148978449,-73.9750761126421 40.6261137671156,-73.9756358092847 40.6260352087436,-73.9762345368275 40.6259763507302,-73.9764497044158 40.627008255473,-73.9765146210018 40.6272944904939,-73.9765777568915 40.627573186819,-73.9766960437191 40.6283545642088,-73.9768496430902 40.6290885814784,-73.9769984892819 40.6298714961254,-73.9771651199467 40.6307466541293,-73.9760493565738 40.6312759056468,-73.9751714628359 40.6316885807631,-73.974318834604 40.6320905741887,-73.9731961344851 40.6326205889795,-73.9727806641722 40.6328234711817,-73.9724148165127 40.6329938342684,-73.9723112916953 40.6330419145453,-73.9721614595897 40.6331116213496,-73.971904270823 40.6332300941374,-73.9708756766465 40.6337195133143,-73.9698686933957 40.6341946745981,-73.9702903622892 40.6364063414182,-73.9693596579131 40.6365055501492,-73.968038684878 40.6366509854364,-73.968223433854 40.6372969064419,-73.9687221844786 40.6390185382492,-73.9687909917334 40.6392559332214,-73.9689146105842 40.6397571597541,-73.969399031316 40.6413824457158,-73.9694846813792 40.6416898965315,-73.9696861180754 40.6423560097723,-73.9698846473775 40.6430302975693,-73.9700889772709 40.6437458395069,-73.9703167698547 40.6445379413464,-73.9705455439065 40.6453166681214,-73.9707697614924 40.6461109073432,-73.9708411372968 40.6463785710723,-73.9712103896698 40.6476201544838,-73.9713963168818 40.6482577856115,-73.9706987566701 40.6485021004598,-73.9699850072599 40.6487749350721,-73.9696717366338 40.6488979355834,-73.9687936719819 40.6492482638286,-73.9679094838856 40.6495993742161,-73.9670280922758 40.6499472742833,-73.9661450332678 40.6502976796829,-73.9652628191503 40.6506424500996,-73.9646543863073 40.6508877284586,-73.9652410351089 40.6517420474753,-73.9657512145337 40.6524992295853,-73.9662132195925 40.6531894050491,-73.9641466633954 40.6539949723504,-73.961880864398 40.6548811920522,-73.9615646142233 40.6550041171529,-73.9606980937955 40.6553409246805,-73.959861031791 40.6556347894396,-73.9596966586303 40.6548392152288,-73.9594518386373 40.6535753888211,-73.9593292647019 40.6529281792143,-73.9591500103928 40.6521445577112,-73.9589252726127 40.6512115500978,-73.9587078982297 40.6503872737826)))",BK42,Flatbush,"45254807.5576","38737.8532129","5","4"
